PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 5,2015,31,0.585031,0.810165,182,111,,173,54,36,556,179,68628
HHS Regions,Region 5,2015,32,0.597183,0.76974,168,106,,164,66,43,547,177,71063
HHS Regions,Region 5,2015,33,0.581626,0.714199,155,114,,159,67,34,529,173,74069
HHS Regions,Region 5,2015,34,0.653146,0.781331,176,137,,185,62,46,606,187,77560
HHS Regions,Region 5,2015,35,0.595369,0.746803,162,117,,209,55,31,574,188,76861
HHS Regions,Region 5,2015,36,0.628781,0.844191,197,125,,206,52,42,622,187,73680
HHS Regions,Region 5,2015,37,0.698491,0.959238,207,149,,310,81,55,802,205,83608
HHS Regions,Region 5,2015,38,0.795037,0.995571,223,150,,298,67,60,798,197,80155
HHS Regions,Region 5,2015,39,0.879066,0.967398,223,144,,304,83,54,808,202,83523
HHS Regions,Region 5,2015,40,1.04259,1.17723,384,238,,444,159,103,1328,284,112807
HHS Regions,Region 5,2015,41,1.16893,1.27682,444,243,,560,121,97,1465,288,114738
HHS Regions,Region 5,2015,42,1.06713,1.15997,401,232,,496,106,86,1321,290,113882
HHS Regions,Region 5,2015,43,1.115,1.23559,407,249,,515,121,91,1383,288,111930
HHS Regions,Region 5,2015,44,1.21929,1.33523,477,238,,633,107,88,1543,294,115561
HHS Regions,Region 5,2015,45,1.30849,1.45087,509,293,,640,132,97,1671,292,115172
HHS Regions,Region 5,2015,46,1.24532,1.37789,479,306,,547,134,91,1557,289,112999
HHS Regions,Region 5,2015,47,1.43337,1.53387,398,251,,443,133,66,1291,285,84166
HHS Regions,Region 5,2015,48,1.14488,1.35145,473,285,,564,139,88,1549,292,114618
HHS Regions,Region 5,2015,49,1.38051,1.53142,487,291,,670,172,116,1736,294,113359
HHS Regions,Region 5,2015,50,1.44161,1.56788,497,303,,583,152,94,1629,292,103898
HHS Regions,Region 5,2015,51,1.8278,2.02272,562,250,,429,158,116,1515,284,74899
HHS Regions,Region 5,2015,52,1.73677,1.90992,550,279,,367,162,124,1482,283,77595
HHS Regions,Region 5,2016,1,1.40441,1.66397,561,339,,512,191,134,1737,290,104389
HHS Regions,Region 5,2016,2,1.36099,1.69529,547,307,,575,157,106,1692,285,99806
HHS Regions,Region 5,2016,3,1.43821,1.71493,578,353,,609,160,117,1817,292,105952
HHS Regions,Region 5,2016,4,1.45151,1.78828,606,374,,716,170,116,1982,291,110833
HHS Regions,Region 5,2016,5,1.57564,1.96362,698,390,,821,168,109,2186,283,111325
HHS Regions,Region 5,2016,6,1.82622,2.26647,778,440,,900,221,122,2461,292,108583
HHS Regions,Region 5,2016,7,2.38921,2.79189,884,581,,1093,287,145,2990,287,107096
HHS Regions,Region 5,2016,8,2.69171,2.98204,915,694,,1261,303,173,3346,288,112205
HHS Regions,Region 5,2016,9,2.9944,3.26501,1010,711,,1508,337,163,3729,292,114211
HHS Regions,Region 5,2016,10,3.41225,3.41492,1005,853,,1504,370,215,3947,293,115581
HHS Regions,Region 5,2016,11,2.60673,2.74642,852,664,,1049,313,173,3051,286,111090
HHS Regions,Region 5,2016,12,2.31501,2.4162,712,501,,1004,260,144,2621,293,108476
HHS Regions,Region 5,2016,13,2.00175,2.1611,577,494,,844,247,148,2310,288,106890
HHS Regions,Region 5,2016,14,1.59107,1.69396,504,344,,635,217,140,1840,285,108621
HHS Regions,Region 5,2016,15,1.45157,1.5853,422,330,,671,180,142,1745,277,110074
HHS Regions,Region 5,2016,16,1.46162,1.52015,394,339,,590,175,111,1609,273,105845
HHS Regions,Region 5,2016,17,1.34292,1.36907,389,258,,514,156,109,1426,279,104158
HHS Regions,Region 5,2016,18,1.03214,1.12813,297,217,,429,110,64,1117,274,99013
HHS Regions,Region 5,2016,19,1.11499,1.20272,366,200,,415,107,73,1161,267,96531
HHS Regions,Region 5,2016,20,1.04588,1.09584,298,193,,351,113,77,1032,264,94174
HHS Regions,Region 5,2016,21,0.803267,0.97272,257,129,,222,71,83,762,233,78337
HHS Regions,Region 5,2016,22,0.912362,1.04936,223,156,,220,78,72,749,233,71377
HHS Regions,Region 5,2016,23,0.838666,0.848477,236,133,,188,61,45,663,229,78140
HHS Regions,Region 5,2016,24,0.702271,0.675057,155,77,,148,57,35,472,212,69920
HHS Regions,Region 5,2016,25,0.57142,0.699422,181,70,,159,45,29,484,218,69200
HHS Regions,Region 5,2016,26,0.561355,0.764048,184,83,,134,43,30,474,209,62038
HHS Regions,Region 5,2016,27,0.528919,0.638404,124,78,,114,44,38,398,209,62343
HHS Regions,Region 5,2016,28,0.530323,0.635038,148,103,,117,56,41,465,210,73224
HHS Regions,Region 5,2016,29,0.524615,0.609041,148,87,,118,46,27,426,205,69946
HHS Regions,Region 5,2016,30,0.571754,0.588923,132,89,,120,37,25,403,197,68430
HHS Regions,Region 5,2016,31,0.559739,0.584812,120,85,,138,39,32,414,207,70792
HHS Regions,Region 5,2016,32,0.499993,0.560735,127,93,,118,40,28,406,212,72405
HHS Regions,Region 5,2016,33,0.534359,0.562241,120,65,,151,46,38,420,207,74701
HHS Regions,Region 5,2016,34,0.69594,0.702729,170,99,,175,60,35,539,200,76701
HHS Regions,Region 5,2016,35,0.638424,0.673107,135,90,,199,40,30,494,193,73391
HHS Regions,Region 5,2016,36,0.695816,0.794094,153,120,,209,52,35,569,199,71654
HHS Regions,Region 5,2016,37,0.794893,0.926678,179,113,,351,49,38,730,200,78776
HHS Regions,Region 5,2016,38,0.854437,0.970038,206,116,,374,69,46,811,209,83605
HHS Regions,Region 5,2016,39,0.983237,1.17604,231,158,,416,89,63,957,211,81375
HHS Regions,Region 5,2016,40,1.00259,1.04084,331,173,,470,89,82,1145,296,110007
HHS Regions,Region 5,2016,41,0.977935,1.01481,352,166,,420,102,66,1106,295,108986
HHS Regions,Region 5,2016,42,1.0411,1.17932,386,163,,581,108,76,1314,292,111420
HHS Regions,Region 5,2016,43,1.10603,1.22897,417,194,,572,82,80,1345,297,109441
HHS Regions,Region 5,2016,44,1.26644,1.38324,499,229,,647,114,78,1567,292,113285
HHS Regions,Region 5,2016,45,1.2373,1.4202,491,232,,620,103,66,1512,289,106464
HHS Regions,Region 5,2016,46,1.21417,1.44566,518,261,,608,115,82,1584,291,109569
HHS Regions,Region 5,2016,47,1.26992,1.51988,418,208,,407,113,86,1232,284,81059
HHS Regions,Region 5,2016,48,1.24656,1.37543,467,289,,572,122,92,1542,294,112110
HHS Regions,Region 5,2016,49,1.48693,1.6194,507,310,,624,146,109,1696,295,104730
HHS Regions,Region 5,2016,50,1.55394,1.74084,557,328,,618,144,85,1732,293,99492
HHS Regions,Region 5,2016,51,1.84416,2.02093,594,295,,587,162,104,1742,292,86198
HHS Regions,Region 5,2016,52,2.36953,2.58476,695,395,,575,182,190,2037,277,78808
HHS Regions,Region 5,2017,1,2.10416,2.35385,757,434,,589,216,175,2171,298,92232
HHS Regions,Region 5,2017,2,2.11757,2.29415,769,446,,766,244,236,2461,297,107273
HHS Regions,Region 5,2017,3,2.45039,2.55267,741,431,,1100,278,220,2770,296,108514
HHS Regions,Region 5,2017,4,2.77677,2.81287,860,499,,1460,258,196,3273,296,116358
HHS Regions,Region 5,2017,5,3.40936,3.38334,960,602,,1798,316,203,3879,294,114650
HHS Regions,Region 5,2017,6,3.9176,3.96033,1100,711,,2281,414,290,4796,302,121101
HHS Regions,Region 5,2017,7,4.31787,4.36675,1214,806,,2375,403,370,5168,295,118349
HHS Regions,Region 5,2017,8,4.26139,4.29165,1109,842,,2239,434,378,5002,291,116552
HHS Regions,Region 5,2017,9,3.04485,3.17637,878,610,,1544,344,241,3617,296,113872
HHS Regions,Region 5,2017,10,3.31743,3.30437,919,612,,1586,326,254,3697,295,111882
HHS Regions,Region 5,2017,11,2.99882,2.98238,838,554,,1259,281,206,3138,290,105218
HHS Regions,Region 5,2017,12,2.81307,2.90768,827,532,,1356,285,194,3194,286,109847
HHS Regions,Region 5,2017,13,2.38582,2.52413,690,468,,1091,237,200,2686,270,106413
HHS Regions,Region 5,2017,14,2.08707,2.09087,633,385,,871,231,176,2296,287,109811
HHS Regions,Region 5,2017,15,1.59399,1.55635,439,353,,604,158,134,1688,284,108459
HHS Regions,Region 5,2017,16,1.43122,1.39188,434,271,,537,136,102,1480,276,106331
HHS Regions,Region 5,2017,17,1.28566,1.29093,432,260,,497,118,98,1405,280,108836
HHS Regions,Region 5,2017,18,1.13294,1.14916,362,179,,466,127,69,1203,277,104685
HHS Regions,Region 5,2017,19,1.12252,1.24621,365,209,,503,101,84,1262,269,101267
HHS Regions,Region 5,2017,20,0.93765,1.09245,307,188,,343,109,72,1019,255,93277
HHS Regions,Region 5,2017,21,0.823691,0.994678,214,133,,298,84,56,785,225,78920
HHS Regions,Region 5,2017,22,0.785368,0.958927,218,137,,218,70,49,692,220,72164
HHS Regions,Region 5,2017,23,0.705786,0.852765,199,123,,173,73,57,625,198,73291
HHS Regions,Region 5,2017,24,0.639736,0.758219,148,112,,163,55,58,536,200,70692
HHS Regions,Region 5,2017,25,0.659815,0.762994,190,124,,135,64,46,559,202,73264
HHS Regions,Region 5,2017,26,0.572332,0.701646,144,97,,136,42,35,454,192,64705
HHS Regions,Region 5,2017,27,0.486301,0.605981,124,70,,101,44,29,368,187,60728
HHS Regions,Region 5,2017,28,0.559928,0.660922,154,106,,116,46,29,451,184,68238
HHS Regions,Region 5,2017,29,0.553207,0.603404,143,80,,122,39,29,413,189,68445
HHS Regions,Region 5,2017,30,0.559602,0.611616,144,85,,119,45,28,421,186,68834
HHS Regions,Region 5,2017,31,0.602327,0.639481,149,80,,125,47,29,430,188,67242
HHS Regions,Region 5,2017,32,0.612967,0.612002,139,85,,121,44,28,417,186,68137
HHS Regions,Region 5,2017,33,0.637141,0.654256,160,92,,131,43,27,453,186,69239
HHS Regions,Region 5,2017,34,0.627954,0.650544,167,102,,136,44,22,471,190,72401
HHS Regions,Region 5,2017,35,0.724628,0.751118,177,104,,195,48,47,571,197,76020
HHS Regions,Region 5,2017,36,0.868354,0.939576,166,138,,212,67,62,645,191,68648
HHS Regions,Region 5,2017,37,1.04165,1.06798,253,148,,360,95,60,916,203,85769
HHS Regions,Region 5,2017,38,1.11346,1.15073,281,183,,373,96,70,1003,213,87162
HHS Regions,Region 5,2017,39,1.29017,1.23893,353,187,,376,95,79,1090,213,87979
HHS Regions,Region 5,2017,40,1.13883,1.10788,358,213,,504,103,73,1251,287,112918
HHS Regions,Region 5,2017,41,1.16684,1.16117,428,234,,448,106,77,1293,296,111353
HHS Regions,Region 5,2017,42,1.14011,1.10251,435,239,,428,100,77,1279,303,116008
HHS Regions,Region 5,2017,43,1.23078,1.18805,461,226,,488,104,74,1353,300,113884
HHS Regions,Region 5,2017,44,1.22627,1.16937,447,202,,508,114,67,1338,302,114421
HHS Regions,Region 5,2017,45,1.32897,1.34042,507,249,,597,123,80,1556,310,116083
HHS Regions,Region 5,2017,46,1.21085,1.26252,432,231,,554,112,87,1416,301,112157
HHS Regions,Region 5,2017,47,1.54292,1.58138,492,212,,413,115,108,1340,301,84736
HHS Regions,Region 5,2017,48,1.59701,1.61978,552,363,,684,123,175,1897,298,117115
HHS Regions,Region 5,2017,49,1.92288,1.88726,617,417,,786,208,168,2196,303,116359
HHS Regions,Region 5,2017,50,2.18404,2.35642,783,427,,954,226,203,2593,305,110040
HHS Regions,Region 5,2017,51,3.19187,3.32804,949,644,,1083,338,384,3398,285,102102
HHS Regions,Region 5,2017,52,4.75027,5.04884,972,839,,1045,514,620,3990,279,79028
HHS Regions,Region 5,2018,1,4.41441,4.52292,943,985,,969,591,727,4215,295,93192
HHS Regions,Region 5,2018,2,4.71296,4.57116,1065,1113,,1585,656,642,5061,301,110716
HHS Regions,Region 5,2018,3,5.06626,4.96778,1179,1055,,2085,571,499,5389,307,108479
HHS Regions,Region 5,2018,4,5.29509,5.04925,1252,1103,,2663,634,520,6172,307,122236
HHS Regions,Region 5,2018,5,5.65921,5.54567,1300,1059,,3127,637,485,6608,300,119156
HHS Regions,Region 5,2018,6,5.8077,5.57198,1273,1086,,2815,596,488,6258,299,112312
HHS Regions,Region 5,2018,7,4.81047,4.62547,1051,969,,2335,557,427,5339,294,115426
HHS Regions,Region 5,2018,8,3.79907,3.75335,889,750,,1751,440,362,4192,298,111687
HHS Regions,Region 5,2018,9,2.88446,2.68321,698,488,,1211,327,271,2995,288,111620
HHS Regions,Region 5,2018,10,2.63215,2.39822,568,489,,1049,300,246,2652,293,110582
HHS Regions,Region 5,2018,11,2.29159,2.16015,501,457,,809,258,210,2235,292,103465
HHS Regions,Region 5,2018,12,2.22336,2.13583,567,417,,822,242,199,2247,289,105205
HHS Regions,Region 5,2018,13,2.16796,2.13801,449,368,,674,246,170,1907,280,89195
HHS Regions,Region 5,2018,14,1.76048,1.7405,400,350,,604,206,162,1722,282,98937
HHS Regions,Region 5,2018,15,1.68205,1.56618,359,334,,557,216,151,1617,280,103245
HHS Regions,Region 5,2018,16,1.44979,1.31889,278,240,,508,145,134,1305,275,98947
HHS Regions,Region 5,2018,17,1.36738,1.31668,309,238,,445,126,128,1246,269,94632
HHS Regions,Region 5,2018,18,1.14788,1.04964,245,179,,356,110,73,963,250,91746
HHS Regions,Region 5,2018,19,1.03234,0.999728,246,173,,321,74,68,882,248,88224
HHS Regions,Region 5,2018,20,0.941332,0.881791,265,150,,245,75,64,799,248,90611
HHS Regions,Region 5,2018,21,0.975639,0.911813,219,161,,226,79,52,737,231,80828
HHS Regions,Region 5,2018,22,0.920885,0.841876,203,125,,164,57,62,611,218,72576
HHS Regions,Region 5,2018,23,0.775796,0.651128,151,103,,136,50,43,483,208,74179
HHS Regions,Region 5,2018,24,0.572249,0.635309,121,88,,131,53,38,431,200,67841
HHS Regions,Region 5,2018,25,0.54625,0.59843,142,92,,109,53,47,443,208,74027
HHS Regions,Region 5,2018,26,0.546091,0.586091,137,86,,92,47,56,418,202,71320
HHS Regions,Region 5,2018,27,0.528661,0.591508,104,88,,90,39,50,371,204,62721
HHS Regions,Region 5,2018,28,0.536227,0.576113,124,92,,103,46,51,416,197,72208
HHS Regions,Region 5,2018,29,0.574669,0.536683,101,72,,116,49,47,385,195,71737
HHS Regions,Region 5,2018,30,0.445023,0.441232,97,62,,87,30,39,315,201,71391
HHS Regions,Region 5,2018,31,0.538439,0.533695,118,71,,107,34,32,362,191,67829
HHS Regions,Region 5,2018,32,0.472081,0.435802,74,65,,87,41,21,288,183,66085
HHS Regions,Region 5,2018,33,0.515979,0.483227,87,82,,95,30,33,327,184,67670
HHS Regions,Region 5,2018,34,0.566373,0.554214,99,53,,134,39,33,358,154,64596
HHS Regions,Region 5,2018,35,0.664523,0.687091,125,84,,166,42,45,462,160,67240
HHS Regions,Region 5,2018,36,0.809583,0.791887,144,89,,210,39,31,513,165,64782
HHS Regions,Region 5,2018,37,0.94096,0.878469,168,84,,299,51,38,640,161,72854
HHS Regions,Region 5,2018,38,1.08804,1.03109,160,133,,367,70,44,774,162,75066
HHS Regions,Region 5,2018,39,0.973622,0.905333,139,107,,321,39,51,657,167,72570
HHS Regions,Region 5,2018,40,1.00242,0.972046,289,247,,494,122,80,1232,319,126743
HHS Regions,Region 5,2018,41,1.07372,1.0891,306,268,,594,128,83,1379,322,126618
HHS Regions,Region 5,2018,42,1.01755,1.07312,327,281,,529,141,110,1388,325,129342
HHS Regions,Region 5,2018,43,1.15672,1.17853,408,299,,560,159,125,1551,326,131605
HHS Regions,Region 5,2018,44,1.33366,1.31226,444,325,,686,128,124,1707,325,130081
HHS Regions,Region 5,2018,45,1.26681,1.27509,458,279,,660,119,146,1662,322,130344
HHS Regions,Region 5,2018,46,1.34123,1.38021,468,330,,605,139,111,1653,321,119764
HHS Regions,Region 5,2018,47,1.57135,1.54424,431,268,,446,123,114,1382,277,89494
HHS Regions,Region 5,2018,48,1.50342,1.4835,552,375,,644,166,165,1902,313,128210
HHS Regions,Region 5,2018,49,1.47836,1.46653,569,345,,684,153,152,1903,322,129762
HHS Regions,Region 5,2018,50,1.73068,1.67188,676,365,,747,170,153,2111,320,126265
HHS Regions,Region 5,2018,51,2.23118,2.06867,754,388,,707,201,190,2240,308,108282
HHS Regions,Region 5,2018,52,3.03088,2.79697,866,480,,622,251,259,2478,311,88596
HHS Regions,Region 5,2019,1,2.40224,2.32295,783,584,,496,292,330,2485,317,106976
HHS Regions,Region 5,2019,2,2.20524,2.01856,718,542,,710,290,248,2508,320,124247
HHS Regions,Region 5,2019,3,2.26915,2.10118,701,502,,923,265,224,2615,322,124454
HHS Regions,Region 5,2019,4,2.43419,2.2815,674,486,,861,215,158,2394,282,104931
HHS Regions,Region 5,2019,5,2.49584,2.38671,626,482,,854,253,194,2409,317,100934
HHS Regions,Region 5,2019,6,2.30078,2.12258,610,545,,977,279,237,2648,317,124754
HHS Regions,Region 5,2019,7,2.51241,2.38836,661,571,,1191,280,214,2917,317,122134
HHS Regions,Region 5,2019,8,2.91274,2.72373,758,721,,1350,324,282,3435,313,126114
HHS Regions,Region 5,2019,9,3.03561,2.87225,803,750,,1526,325,269,3673,314,127879
HHS Regions,Region 5,2019,10,3.30287,3.14374,856,833,,1664,371,270,3994,311,127046
HHS Regions,Region 5,2019,11,3.56636,3.42495,891,919,,1775,445,330,4360,312,127301
HHS Regions,Region 5,2019,12,3.19464,3.20462,814,839,,1496,407,353,3909,313,121980
HHS Regions,Region 5,2019,13,2.55139,2.57762,688,611,,1104,322,292,3017,305,117046
HHS Regions,Region 5,2019,14,2.07604,2.15411,605,551,,905,283,267,2611,315,121210
HHS Regions,Region 5,2019,15,1.75139,1.8013,501,376,,745,192,211,2025,308,112419
HHS Regions,Region 5,2019,16,1.58434,1.5846,463,353,,687,196,173,1872,304,118137
HHS Regions,Region 5,2019,17,1.27792,1.2808,347,292,,483,148,158,1428,297,111493
HHS Regions,Region 5,2019,18,1.22917,1.23632,330,293,,458,142,141,1364,298,110327
HHS Regions,Region 5,2019,19,1.08674,1.07054,295,244,,428,147,110,1224,294,114335
HHS Regions,Region 5,2019,20,1.13474,1.13562,327,260,,401,136,100,1224,282,107783
HHS Regions,Region 5,2019,21,1.001,0.986052,259,199,,343,102,91,994,271,100806
HHS Regions,Region 5,2019,22,1.06924,0.99257,254,189,,277,78,73,871,260,87752
HHS Regions,Region 5,2019,23,0.919699,0.872664,230,159,,247,86,86,808,262,92590
HHS Regions,Region 5,2019,24,0.813831,0.77925,218,169,,216,77,78,758,256,97273
HHS Regions,Region 5,2019,25,0.715927,0.66666,183,148,,170,72,66,639,255,95851
HHS Regions,Region 5,2019,26,0.74116,0.723382,170,143,,169,65,71,618,248,85432
HHS Regions,Region 5,2019,27,0.757679,0.679214,145,115,,153,67,66,546,246,80387
HHS Regions,Region 5,2019,28,0.559973,0.576616,138,129,,174,61,43,545,254,94517
HHS Regions,Region 5,2019,29,0.572801,0.564399,130,126,,171,54,48,529,243,93728
HHS Regions,Region 5,2019,30,0.588688,0.58161,135,105,,161,55,64,520,250,89407
HHS Regions,Region 5,2019,31,0.555753,0.542127,124,95,,149,46,57,471,251,86880
HHS Regions,Region 5,2019,32,0.557836,0.538162,117,111,,134,53,51,466,242,86591
HHS Regions,Region 5,2019,33,0.552133,0.518234,115,96,,151,57,40,459,247,88570
HHS Regions,Region 5,2019,34,0.503687,0.478317,109,98,,131,33,50,421,244,88017
HHS Regions,Region 5,2019,35,0.60047,0.576184,134,118,,200,52,36,540,244,93720
HHS Regions,Region 5,2019,36,0.805677,0.802169,179,166,,254,63,51,713,248,88884
HHS Regions,Region 5,2019,37,0.976901,1.03156,239,223,,469,69,63,1063,248,103048
HHS Regions,Region 5,2019,38,1.05817,1.01768,239,213,,477,102,67,1098,248,107892
HHS Regions,Region 5,2019,39,1.07367,1.12699,248,219,,455,112,68,1102,238,97783
HHS Regions,Region 5,2019,40,1.11084,1.1829,557,353,,740,139,123,1912,390,161636
HHS Regions,Region 5,2019,41,1.268,1.37521,645,398,,753,180,155,2131,395,154958
HHS Regions,Region 5,2019,42,1.27061,1.44995,734,415,,833,188,140,2310,395,159316
HHS Regions,Region 5,2019,43,1.36856,1.52162,802,507,,889,232,156,2586,409,169950
HHS Regions,Region 5,2019,44,1.42243,1.54845,794,508,,919,197,148,2566,408,165714
HHS Regions,Region 5,2019,45,1.47042,1.6036,852,519,,970,215,165,2721,414,169681
HHS Regions,Region 5,2019,46,1.53858,1.65502,870,542,,900,208,187,2707,415,163563
HHS Regions,Region 5,2019,47,1.62911,1.77816,933,542,,1123,227,177,3002,413,168826
HHS Regions,Region 5,2019,48,1.97596,2.1094,1178,509,,1015,208,172,3082,415,146108
HHS Regions,Region 5,2019,49,2.06425,2.19805,1324,725,,1308,281,204,3842,416,174791
HHS Regions,Region 5,2019,50,2.39678,2.58456,1461,736,,1581,269,207,4254,409,164593
HHS Regions,Region 5,2019,51,3.24537,3.42213,1724,935,,2037,321,231,5248,412,153355
HHS Regions,Region 5,2019,52,4.76058,5.0112,2154,1384,,2380,427,321,6666,407,133022
HHS Regions,Region 5,2020,1,3.35523,4.09976,2111,1600,,1703,527,429,6370,413,155375
HHS Regions,Region 5,2020,2,2.98361,3.48544,1644,1475,,1863,547,351,5880,416,168702
HHS Regions,Region 5,2020,3,3.08637,3.59889,1636,1280,,2385,463,273,6037,416,167746
HHS Regions,Region 5,2020,4,4.15569,4.58521,1920,1692,,3417,513,290,7832,421,170810
HHS Regions,Region 5,2020,5,5.04498,5.6467,2321,2190,,4557,687,381,10136,414,179503
HHS Regions,Region 5,2020,6,5.52929,6.12536,2329,2466,,4982,834,419,11030,418,180071
HHS Regions,Region 5,2020,7,5.19919,5.69361,2056,2327,,4188,761,408,9740,414,171069
HHS Regions,Region 5,2020,8,4.70476,5.27879,1879,2380,,3582,784,457,9082,408,172047
HHS Regions,Region 5,2020,9,4.48355,4.8553,1641,2090,,3096,793,522,8142,405,167693
HHS Regions,Region 5,2020,10,4.31036,4.72803,1560,2296,,2852,858,590,8156,408,172503
HHS Regions,Region 5,2020,11,4.41532,5.39643,1492,2627,,2724,884,542,8269,393,153231
HHS Regions,Region 5,2020,12,4.55319,6.02364,1133,2450,,1735,942,466,6726,395,111660
HHS Regions,Region 5,2020,13,3.04476,4.36711,460,1533,,668,617,316,3594,377,82297
HHS Regions,Region 5,2020,14,2.28111,3.2728,211,1066,,389,508,232,2406,370,73515
HHS Regions,Region 5,2020,15,1.72589,2.44611,126,843,,312,435,213,1929,379,78860
HHS Regions,Region 5,2020,16,1.43316,2.05241,95,723,,282,387,171,1658,377,80783
HHS Regions,Region 5,2020,17,1.46124,1.85517,105,742,,281,377,174,1679,376,90504
HHS Regions,Region 5,2020,18,1.29092,1.65259,90,711,,269,329,151,1550,367,93792
HHS Regions,Region 5,2020,19,1.21509,1.51477,77,659,,255,291,145,1427,354,94206
HHS Regions,Region 5,2020,20,1.11458,1.4033,88,625,,280,240,134,1367,353,97413
HHS Regions,Region 5,2020,21,0.889204,1.25027,82,604,,256,215,101,1258,346,100618
HHS Regions,Region 5,2020,22,0.556866,0.686041,48,289,,145,146,109,737,352,107428
HHS Regions,Region 5,2020,23,0.496031,0.557915,59,222,,141,125,69,616,351,110411
HHS Regions,Region 5,2020,24,0.61047,0.514926,58,229,,134,100,61,582,351,113026
HHS Regions,Region 5,2020,25,0.512495,0.435527,59,189,,115,81,65,509,344,116870
HHS Regions,Region 5,2020,26,0.644306,0.620275,75,232,,181,98,77,663,337,106888
HHS Regions,Region 5,2020,27,0.562786,0.59434,81,209,,201,97,70,658,344,110711
HHS Regions,Region 5,2020,28,0.631728,0.682359,99,294,,226,120,73,812,338,118999
HHS Regions,Region 5,2020,29,0.784153,0.718424,121,283,,259,111,58,832,335,115809
HHS Regions,Region 5,2020,30,0.854359,0.739066,141,297,,233,113,69,853,337,115416
HHS Regions,Region 5,2020,31,0.831609,0.780003,118,338,,256,102,85,899,331,115256
HHS Regions,Region 5,2020,32,0.845794,0.819304,118,325,,264,129,95,931,336,113633
HHS Regions,Region 5,2020,33,0.74558,0.683558,98,266,,233,110,77,784,333,114694
HHS Regions,Region 5,2020,34,0.849857,0.753198,119,295,,236,135,100,885,331,117499
HHS Regions,Region 5,2020,35,0.772768,0.701394,127,284,,248,111,71,841,332,119904
HHS Regions,Region 5,2020,36,0.590388,0.588851,106,210,,180,98,75,669,333,113611
HHS Regions,Region 5,2020,37,0.78206,0.641443,111,207,,243,87,72,720,334,112247
HHS Regions,Region 5,2020,38,0.725917,0.676286,93,238,,282,92,88,793,327,117258
HHS Regions,Region 5,2020,39,0.860505,0.752454,141,283,,303,119,100,946,331,125722
HHS Regions,Region 5,2020,40,0.762162,0.828057,236,504,,504,209,157,1610,477,194431
HHS Regions,Region 5,2020,41,0.844608,0.95317,296,575,,567,271,202,1911,484,200489
HHS Regions,Region 5,2020,42,0.787782,0.899173,226,544,,506,241,213,1730,465,192399
HHS Regions,Region 5,2020,43,0.855214,0.976213,235,567,,523,268,200,1793,442,183669
HHS Regions,Region 5,2020,44,0.982616,1.04411,329,662,,562,311,284,2148,521,205725
HHS Regions,Region 5,2020,45,1.06176,1.19173,279,874,,702,425,296,2576,525,216156
HHS Regions,Region 5,2020,46,1.17744,1.24625,292,880,,722,469,353,2716,521,217933
HHS Regions,Region 5,2020,47,1.13834,1.1927,260,849,,601,421,299,2430,516,203740
HHS Regions,Region 5,2020,48,1.01087,1.09208,225,572,,396,379,331,1903,508,174254
HHS Regions,Region 5,2020,49,0.913772,0.905729,238,548,,384,336,228,1734,507,191448
HHS Regions,Region 5,2020,50,0.866974,0.86043,230,520,,386,309,234,1679,518,195135
HHS Regions,Region 5,2020,51,0.818331,0.760858,218,453,,268,232,225,1396,502,183477
HHS Regions,Region 5,2020,52,0.828814,0.761508,192,387,,207,210,179,1175,504,154299
HHS Regions,Region 5,2020,53,0.718157,0.751511,213,411,,215,222,210,1271,509,169126
HHS Regions,Region 5,2021,1,0.813175,0.739836,253,447,,311,252,191,1454,505,196530
HHS Regions,Region 5,2021,2,0.723168,0.670391,211,402,,319,209,143,1284,510,191530
HHS Regions,Region 5,2021,3,0.645246,0.611861,225,306,,303,190,146,1170,508,191220
HHS Regions,Region 5,2021,4,0.599488,0.592642,216,327,,287,158,129,1117,508,188478
HHS Regions,Region 5,2021,5,0.552201,0.573404,228,313,,322,136,94,1093,510,190616
HHS Regions,Region 5,2021,6,0.528289,0.511144,184,256,,355,115,80,990,510,193683
HHS Regions,Region 5,2021,7,0.540124,0.503301,193,210,,331,107,73,914,508,181601
HHS Regions,Region 5,2021,8,0.524354,0.486876,207,238,,383,118,67,1013,511,208061
HHS Regions,Region 5,2021,9,0.517055,0.481826,230,199,,359,113,74,975,507,202355
HHS Regions,Region 5,2021,10,0.50734,0.471061,217,223,,367,85,57,949,512,201460
HHS Regions,Region 5,2021,11,0.55567,0.549209,250,234,,449,96,70,1099,502,200106
HHS Regions,Region 5,2021,12,0.61091,0.581465,290,275,,446,118,84,1213,498,208611
HHS Regions,Region 5,2021,13,0.628757,0.592188,286,306,,396,136,85,1209,504,204158
HHS Regions,Region 5,2021,14,0.708665,0.693958,337,399,,496,174,90,1496,506,215575
HHS Regions,Region 5,2021,15,0.706721,0.664401,332,380,,475,196,99,1482,509,223058
HHS Regions,Region 5,2021,16,0.718526,0.721358,393,353,,486,157,101,1490,495,206555
HHS Regions,Region 5,2021,17,0.765543,0.749485,392,337,,552,168,109,1558,489,207876
